"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Guinea-Bissau","GNB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","364481445.182455","350226694.470146","372553159.054777","376688099.706416","393862218.172983","424763010.60336","445760980.184792","413799606.001833","468115121.794476","477450013.10592","401284076.435448","474187473.993913","494103737.374568","477312672.179988","520792147.831375","542490915.678818","538184364.422414","553791711.030741","579266129.673641","614601363.708118","652092046.810738","685348741.346664","692887577.304025","707438216.42521","730076239.495485","762199594.091935","850614746.978252","905904705.531839","651345666.910096","658025460.383509","693736418.989295","708921662.740658","701937525.849542","705928112.11378","725421625.05305","756368829.247975","773836093.297929","799086020.325332","824685278.826746","852468719.35052","891775803.932255","963873913.401171","947365808.631074","978211132.401121","987646573.045992","1048229633.00189","1113878217.55467","1179810636.64872","1194956298.81839","1248729332.16381","1218759828.20165","1265072731.28967","1309350904.25849","",
"Equatorial Guinea","GNQ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","132086051.080434","139706650.793097","142782538.519084","149927929.59461","151444273.19334","170988427.535013","167003445.866605","174412950.145937","179044071.252698","176843300.776219","173733398.002103","171957427.665213","231704586.22124","257269046.836751","300152801.154033","352638311.563995","587424889.605563","1468403404.81293","1817508712.82273","2283954429.52383","2699948863.63471","4411173089.94672","5269712387.48044","6005113942.10675","8286980786.33799","9674942387.46496","10420388726.904","12012844403.0027","14151023688.3164","14341122354.8584","13061295371.5232","13913404306.6369","15070007775.8487","14447134440.3091","14507099626.9173","13185496881.4055","12023008462.2024","11341603435.0662","10634279338.8947","10051326715.2284","9569759527.42913","9594971477.6727","9957665857.35439","",
"Greece","GRC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","41914771900.3133","47449131818.6244","47622231251.7911","53263021526.9892","58274899620.4632","64549946933.8336","68742144752.4874","72639470658.7384","77872213935.7847","86877097667.2431","94317927816.0481","101713563510.572","112047815104.74","121115148324.004","113317463990.869","120532170308.805","128790911614.127","132578654371.661","142186447962.641","146853121313.332","147847510036.913","145550371219.624","143901799272.063","142349641775.671","145211695738.299","148855865308.76","149626433106.428","146246576134.823","152517426493.782","158313089124.38","158313089124.38","163220795274.456","164363340582.861","161733527639.473","164968198192.262","168432067479.945","173252810009.654","181021811215.54","188072438329.159","193851146493.275","201449666605.466","209772785177.239","218001902488.381","230634091749.12","242306465817.462","243758225711.407","257536497407.645","265967590445.396","265076140108.782","253675921785.919","239780041723.274","215444010389.589","200176146628.861","195139720340.78","196067992081.695","195683527003.375","194730209118.466","196856953384.064","200141371166.33","203903008195.061","184906515414.099","200401577457.978","211538468429.431","",
"Grenada","GRD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","294935712.544334","310689414.964554","328094495.50827","326339898.48377","331346564.408857","345012163.685879","357544988.863947","370303857.510828","392446947.514465","420680655.48709","458951762.786896","472567905.617984","490372992.076849","510049757.100415","517116730.160327","512715297.542475","502672150.4058","511185184.991459","522070746.474282","545241471.586559","572588028.202019","639887179.228114","684028916.017964","717463922.03278","702943169.422603","727105600.384471","795918681.218461","790765503.201134","895749020.659748","859960907.039514","912620191.349021","921267656.665568","860341634.562189","855944031.100456","862490064.656016","852529700.227814","872573509.102323","936638937.786048","997007407.407407","1034291535.85512","1080200382.60863","1127312678.42806","1134939081.03144","978809798.804488","1024691294.44286","1089874059.16943","",
"Greenland","GRL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","713408661.201709","806585905.969371","856410923.894518","914698328.370549","966893338.269467","973141791.143506","1031133339.55161","1122103173.73531","1189616948.43607","1247439439.61141","1355667363.57316","1364686341.48375","1304371833.66372","1349466794.10904","1279569603.05718","1326355632.19883","1420491372.17842","1498843859.44459","1582833234.49607","1688242726.40384","1490388563.23028","1488697499.84214","1412599749.26156","1341575185.54526","1421055060.70202","1474041620.85829","1496589112.21245","1518572904.49646","1636383513.20916","1658930987.10214","1776741578.35367","1799289052.24665","1781814765.21794","1860749973.98387","1989264212.32217","2088478601.21324","2204508100.36514","2256367786.21633","2395498418.1565","2416242292.49697","2458184031.69379","2445978671.28639","2480080343.49763","2447881939.21831","2563963821.89127","2499113022.81675","2616120347.69515","2617499780.41644","2633808516.64035","2708402650.63237","2713483852.17536","2748493505.41834","","",
"Guatemala","GTM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","7658203953.9459","7987393256.09072","8269867519.46106","9058899212.49102","9478597327.41962","9892031877.09461","10437290960.9032","10866490694.869","11819051078.3485","12378908774.4656","13085482478.0295","13816143700.9415","14829288650.5097","15835134733.1022","16844629307.4972","17173098032.9231","18441720400.6161","19881875044.6358","20875310670.926","21859259273.41","22681162648.1003","22827877701.6357","22022033299.7771","21455606465.404","21562175980.5337","21430789242.6127","21461445899.9421","22222035959.9737","23087003612.9366","23997229397.8216","24741758600.2768","25646873675.0163","26887756327.0466","27943673995.0707","29070849568.6326","30509434368.8016","31411836282.3237","32782677071.6206","34419689165.7789","35743836013.2142","37033784129.5252","37897624870.0919","39352623487.4664","40360199271.019","41626668759.0246","42990369635.9208","45290955325.2902","48161368665.894","49747574901.7709","49984820144.5551","51426470044.8962","53567820370.7454","55161306913.2601","57199417471.4099","59741346761.3617","62186064718.7424","63851284748.839","65817809494.3628","68060138938.4754","70794725855.0224","69526185112.429","75089954137.2623","78182161579.3105","",
"Guam","GUM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4800664422.202","4842877343.03913","5157363603.27571","5345211101.00091","5149976342.12921","5186912647.86169","5292444949.95451","5315662056.41492","5435968880.80073","5440190172.88444","5556275705.18653","5650199454.04914","5751510464.05824","5799000000","5809553230.20928","5861264058.23476","5814829845.31392","5965741037.30664","5286113011.82893","5342045131.93812","","",
"Guyana","GUY","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1555849243.71008","1628811172.24648","1646808327.27754","1444602377.02959","1608713286.32745","1778288055.66404","1871350740.24171","1952073734.27444","1972079123.76025","2110013962.86862","2199804697.49544","2268281336.58747","2193027225.96307","2220324260.24621","2391352284.36973","2594211213.12201","2634081989.7315","2564577004.01239","2518255902.1123","2472028372.68628","2514890618.69424","2552517555.06155","2215837056.70706","2065328835.4097","1961468862.25418","2008537592.24204","1990448657.74979","2008350685.18367","1934171587.8471","1839074818.14123","1782661480.13403","1890652727.13754","2037327406.13112","2203881070.82096","2391925529.8736","2512273984.61924","2712138382.14991","2879766586.43647","2831412296.32746","2915226398.47074","2875468427.07822","2941015352.67748","2974326085.51831","2955521640.87583","3001726850.82003","2943164432.84229","3094137270.70843","3316643991.45274","3374858506.06674","3496741806.93763","3641452424.56855","3830671453.00564","4032790343.85011","4180123674.47048","4250621228.25175","4279840193.7046","4442793237.23993","4608708975.07815","4813377725.77348","5071030135.73162","7275896377.20418","8735441012.70968","14270953618.8731","",
"High income","HIC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","8796692728526.51","9176859795650.26","9702000635668.27","10215533542204.3","10865089836741.6","11463916766351.4","12143410813440.5","12666111865830.1","13419986351820.6","14137811915138.7","14588415529254.5","15155428115983","15994071304108.4","17004312194331.9","17190004767397","17181069459073","18068920153928.4","18789694038166.9","19584934895300","20388309155952.3","20651657216087.6","21055811755651","21003215799202","21593037932712","22609645722895","23417580640250.1","24182649863487.6","25026743992947.3","26215586866162","27231334319175.7","28051856700004.4","28424334746807.3","29037054347657.1","29442349833334.2","30422143257326.1","31292246845911.9","32245853707767.6","33382846693965","34349773148250.8","35546256900728.5","37017978971040.8","37575493080319.5","38157300155442.6","38993057408208.9","40328683017009.4","41492957357389.1","42774931775413.5","43931788988017.4","44171398553157.4","42732873760043.4","44020776847251.5","44877501008635.9","45504382136327.6","46185518193548.6","47155089992088","48269197364265.6","49151295111656.5","50330929725342.5","51509646387414.4","52415742975616.7","50221906368856.1","53046216365250.8","54524058706093.7","",
"Hong Kong SAR, China","HKG","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","12533019699.0314","14324141704.2354","16582122577.9636","18012856240.6257","20650332599.9369","21020965133.6274","21357987512.0887","22083598534.5683","24588706131.8473","26852557272.4135","28810924330.8634","31868297423.9954","35781578442.7553","36645773803.9191","36826025526.8257","42778706307.0536","47794791768.4495","51743064181.6944","57722794230.6854","63557494157.7975","69443415040.6525","71491907960.5558","75765001805.5008","83321646671.746","83952527701.9191","93234455502.1661","105726498436.603","114725502395.915","117337771138.805","121832438781.064","128779266515.791","136808525414.127","145292327130.955","154062390683.586","157719451820.36","164435957909.15","172821806742.074","162655425404.909","166732613482.046","179510112529.388","180516805740.461","183507418936.22","189115940935.164","205569147849.235","220756909398.278","236281923532.324","251557163567.58","256909926097.623","250592367947.271","267551683945.391","280433581659.831","285201849778.048","294047536179.945","302170258934.603","309385622601.348","316116056185.969","328116147738.732","337457353723.715","331813610123.743","310097075921.454","330072673144.84","318598258232.253","",
"Honduras","HND","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2488221554.71134","2534394469.914","2680498409.16463","2776471958.15166","2926863603.50747","3191368847.56314","3362867975.7073","3563884850.21886","3799036503.26279","3823936864.30056","3962620383.3024","4120927210.54438","4358387600.39871","4701386276.07008","4643670096.19847","4742611928.06353","5240619049.49136","5784799119.23104","6129932487.30478","6473817206.13159","6512618291.90951","6433031815.40282","6299568219.95635","6356623024.03623","6758825363.17007","7139092751.14954","7519661681.17196","8018843592.09015","8158855312.11678","8381416559.39347","8615404668.15174","8329432815.32301","8835336566.45516","9409255132.55713","9429193673.37923","10012795187.1499","10200112185.866","10669121816.6388","11052168152.4926","10970862757.5133","11770779974.6587","12091321063.1334","12545270107.7257","13115708313.2068","13933118990.7264","14776156180.0019","15746542343.9334","16720989901.6315","17428555328.7177","17004757718.2843","17639229093.9667","18315815357.186","19072018181.9071","19604424966.4102","20203944075.628","20979791685.416","21796529142.7732","22852116284.6356","23730778960.5382","24360372249.1422","22176523297.0658","24956150020.0804","25953884373.5602","",
"Heavily indebted poor countries (HIPC)","HPC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","115796065649.854","124404140413.393","128287625630.864","132416249375.794","137511992195.642","141398898820.769","144011963971.839","150396213868.322","157624909137.667","164623926486.281","172008183733.239","174726639262.338","180548875618.673","190596048012.052","194482460286.837","202424692487.731","210382292303.865","215426087896.212","216695468892.245","217311556481.825","224159007417.817","225625603317.057","226797929158.413","229391716258.242","232784141063.598","240162428499.006","247985160776.899","250579989523.996","255662538795.623","254655686573.96","255988535691.441","253805170484.404","255259423206.757","255365354614.087","268212884958.202","281887484765.429","297176366061.756","307158872259.429","316315936902.001","324917412513.231","337428831374.175","348701617754.704","362152413072.753","382605322169.081","403839417018.69","427489868562.819","450789223368.249","476163972670.978","493832153600.918","523920363087.069","547173674094.402","568784742025.716","601381291382.49","636543002522.291","667198839904.952","696856393373.298","731714026243.075","762388973575.321","795948024896.496","798382632031.758","831798254056.481","871500626581.495","",
