"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Norway","NOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78249037932.3564","83390389650.9357","88339469852.1445","93006413020.6215","99794625334.4358","106121285088.966","117491281218.118","126002322565.46","124960335225.466","136417342193.7","166105124890.993","170770910037.424","172705270003.633","176590090417.754","195950288595.853","221764770681.486","253397171103.576","264566358944.122","295976050426.666","268567142941.591","284650365882.132","309370326298.155","330093387414.194","342254463749.269","340765243535.079","315145024684.581","310303329051.275","340837019722.395","373182530590.831","379377632591.484","361019819522.159","469939722449.445","661727072850.555","",
"Nepal","NPL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16195204674.9788","17809100161.9573","18962933643.1118","20159768606.9227","22281961819.6298","23538237235.1836","25246362674.7744","26978289338.4706","28104868450.0582","29758555948.803","32319580728","34633980663.1761","35216020998.5143","37327748400.2191","40124608886.5742","42822630164.9928","45629232065.5547","48461112329.1715","52405679686.2376","55132393547.8654","58482287145.4921","61740111909.6309","67896548716.8693","73334815489.017","80283011240.3674","82282973616.2707","83198953169.4628","100972413071.514","111086748720.566","121063056101.567","122690085757.445","134000165871.651","151486015877.472","",
"Nauru","NRU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43475819.0912623","41322348.6589784","38972074.7198824","37232842.2266266","62612456.2573596","59194757.1675305","58939926.4985832","66082352.0706502","88418309.4371411","94055854.6138768","110395079.065024","105188328.105429","114741967.87881","109343364.921093","120841116.231934","133165621.844858","140619558.32744","151715751.801588","164955080.887149","",
"New Zealand","NZL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49518971203.32","50890228984.9286","52754607399.5854","57027516155.8296","61942364885.6528","65700058302.3503","68824180125.5978","72326061050.1925","73705737298.8592","78923926226.423","82942977611.2998","87392899360.8759","92024844754.3231","96601932011.8996","102582703525.706","106147882736.156","116097800672.812","123983315954.119","127057661824.005","132016477345.688","135802972088.336","143362843769.664","145417090682.004","160993347759.546","168435445919.777","172758850728.072","188250863284.59","203156764100.159","208311905636.505","225138010985.195","230363463994.092","248186850250.797","269256143009.536","",
"OECD members","OED","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18433394894386.6","19319535570244.6","20212001642672.6","20938186861036.8","22045411860046.4","23114717351652.8","24324772003128.3","25627156671813.9","26512994885039.3","27743472035120.8","29663956706379.3","30818145572617.1","32001977221276.4","33193288664404.9","35207148119054","37124578724149","39886264122687.2","42147376930148.7","43584686241457.3","42682339682738.4","44601661850966.7","46706254313735.3","48277534298037.8","50285162393845.5","52082487344770.5","53887457318261.9","56058128066074.5","58554752523961.1","61183726490869","64204381306087.4","63116194794485.7","69431241904090.4","76638258881608.6","",
"Oman","OMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47453070911.861","52037630866.4417","57701687331.2378","62638954686.1884","66456148830.4488","71239993769.4773","74754033240.8076","80631186064.7372","83693245279.8564","85154027074.3743","92788112934.9886","99131804520.3377","99568448537.4542","98824015983.2755","102788145510.753","108651319234.644","118020567926.819","126607207562.546","139616456613.505","149099943562.822","153478077729.6","161201808676.585","177317851461.746","180245565668.084","177051225729.964","150899641148.99","146364894955.712","152544979822.972","173709314188.187","171026532860.206","159025846781.079","175986428645.666","196498562072.917","",
"Other small states","OSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235104988773.543","251703654047.17","269110934895.975","286552415314.617","322465439853.283","351367183248.769","404640084980.255","459977488583.726","510209501842.221","528937568421.25","584953399535.412","645561484067.096","690869771260.907","714365332499.836","725957521478.406","633958266464.234","633679617340.221","693079665968.865","747786594111.426","777482867203.389","700643762526.885","829506403589.544","925543859304.019","",
"Pakistan","PAK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220125141788.778","239087820959.677","263380144486.626","274362443011.436","290694276029.144","311518366484.092","332596597898.131","341764024069.662","354424573686.041","372574462182.904","397246901953.808","421028348767.909","438685389791.932","471505682960.035","522078847192.208","577631059764.694","631489084645.464","677382321466.518","705013035324.981","734170702215.525","754151573874.534","790452779286.801","840345473962.346","881009821208.77","924121429937.152","973520332591.722","1019403996557.85","1069378806760.21","1129963710339","1162667379542.97","1186293820824.83","1285342890384.16","1440584658661.52","",
"Panama","PAN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12905761688.7948","14598906720.8175","16156245010.3932","17441539510.4163","18321715208.0542","19033570730.4549","20172800147.4314","21846504492.9832","23714307432.7483","24990526567.2035","26250658765.1631","26996220422.8958","28028130081.4819","29783278175.0129","32883244198.9936","36353284478.0421","40717506321.0642","46829359586.1764","52431374618.3001","53423331070.2748","57216294304.8617","65012818041.0746","73744727730.8906","84421080148.8719","95450556963.6565","108461088527.592","122509704325.752","137743335718.842","135258665167.805","140644905274.67","116045912886.774","134436015306.784","159456099395.499","",
"Peru","PER","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74109386276.0871","78315887444.9873","79667685039.6471","85832535565.0279","98455605269.3761","107970064885.443","113024347951.721","122419998842.565","123313161276.02","126920330410.656","133292951129.358","137138140202.974","146870909833.539","156007489645.272","168138179077.359","184309663451.316","204301350018.167","227696155091.076","253242622534.559","257658672769.041","282482512957.902","306596257463.361","317877785320.222","336660846713.936","346866168556.312","353319959252.515","372451971818.884","394435327375.369","417164014966.504","440127331383.878","413662903090.826","500795465282.464","550442116610.779","",
"Philippines","PHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163907785646.655","168711289840.294","173276713137.648","181254282525.56","193221571022.363","206397566793.5","222493722168.555","238068903689.178","239510782871.178","251014110283.593","267950886355.128","282342211212.412","297398689531.822","318695129228.61","348748020802.535","377461552457.581","409795068341.266","448307624048.099","476756081061.419","486761097722.345","528741501920.72","560551170606.221","610496454591.486","650515526381.171","694071312904.099","726055887763.051","787994332739.752","840500711144.962","914882799575.082","988832200555.349","923366701020.754","1001824458365.78","1153541372740.73","",
"Palau","PLW","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190000016.563115","206792506.541113","217532707.841875","214586901.652788","231047420.803896","247728725.97991","254336698.547884","266489644.011776","255897022.756685","240564287.769802","243981460.443612","265696417.552902","275193683.923937","270527306.487309","292930878.456907","318166980.042018","321087837.742706","313841905.376755","325917968.929981","332422552.174944","311336642.672932","280683053.128307","","",
"Papua New Guinea","PNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6636017059.44989","7515389695.20101","8751190602.55885","10589297812.061","11458088488.8311","11310851271.1868","12408712486.5407","12129853121.2983","11804044935.2351","12192508478.8397","12157660319.6922","12416488540.8405","12589966049.5272","13116278567.9477","13834871103.4791","15174028744.9801","16488472207.4115","18257507754.2405","18552510605.3512","19941159315.4314","22224814620.7507","22937846465.9927","24455146244.1174","25835118109.4764","29882684308.501","32167131000.6319","34273057444.757","36158543357.0678","36924414903.5753","39270864335.1563","38523225366.8816","39939880339.2537","44960096205.118","",
"Poland","POL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235562198119.377","226443375167.357","237428561036.045","252142833435.816","271157480919.483","296412995578.631","319623967449.784","345333867277.795","366826947478.326","388183852269.954","408352623909.33","425433422805.859","451281395936.759","469501458962.017","509887742740","530377303430.348","577925860757.086","640678926256.329","697829222312.149","734012907050.087","794607803218.278","862451593850.199","897877592741.882","925133013061.528","962317685845.28","1018896775056.14","1069459264341.9","1137654421219.15","1216240206906.1","1347315397717","1376571678922.9","1527350128193.29","1716247222808.14","",
"Pre-demographic dividend","PRE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614814797348.647","641452132543.939","678877264059.844","702065049735.574","719872352394.546","759433593783.359","819455329456.719","894854820033.496","980609167316.825","1046782043066.8","1138106133502.46","1214459471695.49","1286812593172.36","1274822661304.97","1485361455407.04","1619810729703.22","1773231700179.07","1927781185514.56","2091148736129.49","2202363236137.44","2372665282951.96","2526596695510","2652768287283.98","2850202189018.68","3013417183252.61","2949927974062.1","3031399155306.38","3205163412177.03","3468124007860.74","3718431313512.46","3698168955091.77","4066639556092.5","4539799249562.24","",
"Puerto Rico","PRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47426597933.6093","50160305814.6016","53644928608.1419","57467107056.0257","61151191273.5985","65273562221.1202","68006591479.231","72555329508.8344","77429965752.9246","82753187706.5697","87396998784.5683","95008109247.707","97373121484.9003","99347919874.5717","110939770743.374","112145218363.015","113976191215.442","115695288088.254","115739749173.274","114207372752.402","115102268666.272","117072536776.923","117437602455.976","117220284809.445","116122525954.824","114269131890.728","112229482734.795","108691833112.613","110917943635.114","119615939334.496","120954841139.023","132262098810.728","146332580544.895","",
"Korea, Dem. People's Rep.","PRK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
